var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv104_05_1	0.111853755907281	0.572380175227288	0.84519840046185	6.06224210516482e-5	0.931631095228277	hv104_05	sex of household member
hv104_05_2	-0.111853755907281	0.572380175227288	0.845198400461851	6.06224210515371e-5	0.931631095228277	hv104_05	sex of household member
hv104_06_1	0.0233616820761787	0.587897290513241	0.968329878911436	2.03498668482904e-6	0.9822141219944	hv104_06	sex of household member
hv104_06_2	-0.023361682076179	0.587897290513242	0.968329878911436	2.03498668471802e-6	0.9822141219944	hv104_06	sex of household member
hv104_07_1	0.4574771185509	0.598262449514996	0.445139622734213	6.92278053299744e-4	0.652295026823253	hv104_07	sex of household member
hv104_07_2	-0.4574771185509	0.598262449514996	0.445139622734213	6.92278053299744e-4	0.652295026823253	hv104_07	sex of household member
hv104_08_1	0.283317711716413	0.58523342951255	0.628756306902146	1.84195293004508e-4	0.798686526456873	hv104_08	sex of household member
hv104_08_2	-0.283317711716414	0.58523342951255	0.628756306902145	1.84195293004508e-4	0.798686526456873	hv104_08	sex of household member
hv104_09_1	1.62697746206271	0.671348666207821	0.0162552160046684	0.00586786378097126	0.0435792233356553	hv104_09	sex of household member
hv104_09_2	-1.62697746206271	0.67134866620782	0.0162552160046683	0.00586786378097126	0.0435792233356553	hv104_09	sex of household member
hv104_10_1	1.44817993418855	0.685342338633757	0.0360287649587873	0.00503110660237893	0.0906923854304191	hv104_10	sex of household member
hv104_10_2	-1.44817993418855	0.685342338633755	0.0360287649587869	0.00503110660237904	0.0906923854304191	hv104_10	sex of household member
hv104_11_1	-0.102257796528842	0.852030789894976	0.904643334305881	3.01084603476776e-5	0.961549293342866	hv104_11	sex of household member
hv104_11_2	0.102257796528842	0.852030789894977	0.904643334305881	3.01084603477886e-5	0.961549293342866	hv104_11	sex of household member
hv104_12_1	0.822593898233197	1.21351867376822	0.499284803725817	0.00121175150769059	0.700639632889703	hv104_12	sex of household member
